Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Origin Country,Variant Price EUR,Variant Price Europa [EUR],Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01KM05YEF27EA509KJG7NJ6PSG,trodat-printy-4912,Trodat Printy 4912,published,,Trodat_4912_47x18,,,,,2026-03-18T09:55:33.988Z,,true,18,,http://localhost:9000/static/1773828426973-4912.png,false,,Gummi,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-18T09:55:33.988Z,,47,variant_01KM2TRQPATZ17VGZGB1Y17A1W,Trodat 4912 - blaues Kissen,blue,,,,,false,false,,2026-03-19T10:37:55.787Z,,,,,,Kissenfarbe,Blau,,19.5,19.5,prod_01KM05YEF27EA509KJG7NJ6PSG,2026-03-19T10:37:55.787Z,0,,
prod_01KM05YEF27EA509KJG7NJ6PSG,trodat-printy-4912,Trodat Printy 4912,published,,Trodat_4912_47x18,,,,,2026-03-18T09:55:33.988Z,,true,18,,http://localhost:9000/static/1773828426973-4912.png,false,,Gummi,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-18T09:55:33.988Z,,47,variant_01KM2TV2Q7CCWAS52Q8G42YF9Y,Trodat 4912 - rotes Kissen,red,,,,,false,false,,2026-03-19T10:39:12.616Z,,,,,,Kissenfarbe,Rot,,19.5,19.5,prod_01KM05YEF27EA509KJG7NJ6PSG,2026-03-19T10:39:12.616Z,0,,
prod_01KM05YEF27EA509KJG7NJ6PSG,trodat-printy-4912,Trodat Printy 4912,published,,Trodat_4912_47x18,,,,,2026-03-18T09:55:33.988Z,,true,18,,http://localhost:9000/static/1773828426973-4912.png,false,,Gummi,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-18T09:55:33.988Z,,47,variant_01KM05YEGS8M7TVHCMB3QR2321,Trodat 4912 - schwarzes Kissen,black,,,,,false,false,,2026-03-18T09:55:34.042Z,,,,,,Kissenfarbe,Schwarz,,19.5,19.5,prod_01KM05YEF27EA509KJG7NJ6PSG,2026-03-18T09:55:34.042Z,0,,
prod_01KM05YEF27EA509KJG7NJ6PSG,trodat-printy-4912,Trodat Printy 4912,published,,Trodat_4912_47x18,,,,,2026-03-18T09:55:33.988Z,,true,18,,http://localhost:9000/static/1773828426973-4912.png,false,,Gummi,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-18T09:55:33.988Z,,47,variant_01KM2TVR7JN2Q7S8JC1DBDZXJA,Trodat 4912 - grünes Kissen,green,,,,,false,false,,2026-03-19T10:39:34.642Z,,,,,,Kissenfarbe,Grün,,19.5,19.5,prod_01KM05YEF27EA509KJG7NJ6PSG,2026-03-19T10:39:34.642Z,0,,
prod_01KM55TC4WC6ND9Q20TAJSTVDD,goldschild,Goldschild,published,,alu gold,,,,,2026-03-20T08:29:32.710Z,,true,10,,http://localhost:9000/static/1773997727406-Gold.png,false,,Alu,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-20T08:29:32.711Z,,50,variant_01KMD2X1SHJYRH013AG3PZHZF5,Goldschild Weiß,,,,,,false,false,,2026-03-23T10:12:30.129Z,,10,,,,Gravurfarbe,Weiß,de,10,10,prod_01KM55TC4WC6ND9Q20TAJSTVDD,2026-03-23T10:12:30.129Z,0,,50
prod_01KM55TC4WC6ND9Q20TAJSTVDD,goldschild,Goldschild,published,,alu gold,,,,,2026-03-20T08:29:32.710Z,,true,10,,http://localhost:9000/static/1773997727406-Gold.png,false,,Alu,,de,sc_01JSKDQWS3W0G9NHQZMDDJSS7C,2026-03-20T08:29:32.711Z,,50,variant_01KMD2WKDD32QW15HM35DXGXWX,Goldschild Schwarz,,,,,,false,false,,2026-03-23T10:12:15.406Z,,,10,,,Gravurfarbe,Schwarz,de,10,10,prod_01KM55TC4WC6ND9Q20TAJSTVDD,2026-03-23T10:12:15.406Z,0,,50
